iso3,country,variant,classification,line_code,line_label,line_level,year,basis,value_lcu_mn,currency,pct_gdp,pct_total,gdp_lcu_mn,observation_type,quality_grade,source_id,anchor_source,anchor_year,anchor_value,growth_source_id,growth_rate,residual_method,coverage_share,crosswalk_version,derivation,notes
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,1984,actual,93870.99999999999,EUR,13.419692,,699501.9,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,164088.2,EC_AMECO,0.9353241266614855,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1984) = value(1985) x 0.935324 (EC_AMECO growth), chained backwards from the 1995 anchor 164,088.2 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UWCG: Compensation of employees (D.1), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,1985,actual,100361.99999999999,EUR,13.389039,,749583.3,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,164088.2,EC_AMECO,0.9401064108808872,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1985) = value(1986) x 0.940106 (EC_AMECO growth), chained backwards from the 1995 anchor 164,088.2 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UWCG: Compensation of employees (D.1), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,1986,actual,106755.99999999999,EUR,13.217167,,807707.1,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,164088.2,EC_AMECO,0.9735714155434366,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1986) = value(1987) x 0.973571 (EC_AMECO growth), chained backwards from the 1995 anchor 164,088.2 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UWCG: Compensation of employees (D.1), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,1987,actual,109653.99999999999,EUR,12.918894,,848787.8,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,164088.2,EC_AMECO,0.963533794945696,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1987) = value(1988) x 0.963534 (EC_AMECO growth), chained backwards from the 1995 anchor 164,088.2 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UWCG: Compensation of employees (D.1), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,1988,actual,113804.0,EUR,12.39786,,917932.6,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,164088.2,EC_AMECO,0.9529407824222936,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1988) = value(1989) x 0.952941 (EC_AMECO growth), chained backwards from the 1995 anchor 164,088.2 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UWCG: Compensation of employees (D.1), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,1989,actual,119424.0,EUR,12.07665,,988883.5,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,164088.2,EC_AMECO,0.9473208265577282,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1989) = value(1990) x 0.947321 (EC_AMECO growth), chained backwards from the 1995 anchor 164,088.2 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UWCG: Compensation of employees (D.1), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,1990,actual,126065.0,EUR,12.075483,,1043974.8,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,164088.2,EC_AMECO,0.9505802336015201,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1990) = value(1991) x 0.950580 (EC_AMECO growth), chained backwards from the 1995 anchor 164,088.2 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UWCG: Compensation of employees (D.1), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,1991,actual,132619.0,EUR,12.24741,,1082833.0,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,164088.2,EC_AMECO,0.9423447236966453,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1991) = value(1992) x 0.942345 (EC_AMECO growth), chained backwards from the 1995 anchor 164,088.2 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UWCG: Compensation of employees (D.1), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,1992,actual,140733.0,EUR,12.549109,,1121458.1,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,164088.2,EC_AMECO,0.9476076329504288,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1992) = value(1993) x 0.947608 (EC_AMECO growth), chained backwards from the 1995 anchor 164,088.2 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UWCG: Compensation of employees (D.1), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,1993,actual,148514.0,EUR,13.086795,,1134838.6,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,164088.2,EC_AMECO,0.9640385838731874,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1993) = value(1994) x 0.964039 (EC_AMECO growth), chained backwards from the 1995 anchor 164,088.2 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UWCG: Compensation of employees (D.1), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,1994,actual,154054.0,EUR,13.133777,,1172960.4,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,164088.2,EC_AMECO,0.9388487411038697,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1994) = value(1995) x 0.938849 (EC_AMECO growth), chained backwards from the 1995 anchor 164,088.2 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UWCG: Compensation of employees (D.1), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,1995,actual,164088.2,EUR,13.518527,24.117481,1213802.4,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1995,164088.2,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 164,088.2 for 1995",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,1996,actual,170427.4,EUR,13.667281,24.398234,1246973.7,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1996,170427.4,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 170,427.4 for 1996",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,1997,actual,174584.7,EUR,13.537169,24.361335,1289669.2,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1997,174584.7,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 174,584.7 for 1997",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,1998,actual,179338.4,EUR,13.320661,24.677918,1346317.6,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1998,179338.4,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 179,338.4 for 1998",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,1999,actual,186144.9,EUR,13.342305,24.866101,1395148.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1999,186144.9,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 186,144.9 for 1999",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,2000,actual,194022.8,EUR,13.167324,25.023941,1473517.3,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2000,194022.8,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 194,022.8 for 2000",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,2001,actual,200052.2,EUR,13.074701,24.752025,1530070.9,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2001,200052.2,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 200,052.2 for 2001",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,2002,actual,209169.6,EUR,13.252586,24.57617,1578330.4,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2002,209169.6,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 209,169.6 for 2002",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,2003,actual,216534.0,EUR,13.347241,24.556309,1622312.8,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2003,216534.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 216,534.0 for 2003",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,2004,actual,221353.9,EUR,13.050698,24.167742,1696107.7,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2004,221353.9,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 221,353.9 for 2004",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,2005,actual,229824.1,EUR,13.043012,24.036595,1762047.7,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2005,229824.1,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 229,824.1 for 2005",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,2006,actual,235441.8,EUR,12.754017,23.728293,1846020.8,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2006,235441.8,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 235,441.8 for 2006",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,2007,actual,242883.8,EUR,12.533504,23.37022,1937876.3,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2007,242883.8,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 242,883.8 for 2007",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,2008,actual,249274.0,EUR,12.526334,23.076215,1989999.7,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2008,249274.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 249,274.0 for 2008",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,2009,actual,257817.1,EUR,13.318098,22.96592,1935840.2,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2009,257817.1,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 257,817.1 for 2009",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,2010,actual,262535.5,EUR,13.152586,22.790296,1996075.1,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2010,262535.5,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 262,535.5 for 2010",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,2011,actual,268478.4,EUR,13.019398,22.83553,2062141.4,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2011,268478.4,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 268,478.4 for 2011",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,2012,actual,272609.0,EUR,13.054194,22.549179,2088286.7,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2012,272609.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 272,609.0 for 2012",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,2013,actual,278079.4,EUR,13.114776,22.383194,2120351.9,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2013,278079.4,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 278,079.4 for 2013",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,2014,actual,282943.7,EUR,13.137361,22.497826,2153733.1,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2014,282943.7,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 282,943.7 for 2014",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,2015,actual,285115.5,EUR,12.951544,22.485311,2201401.6,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2015,285115.5,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 285,115.5 for 2015",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,2016,actual,287660.1,EUR,12.889041,22.462072,2231819.2,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2016,287660.1,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 287,660.1 for 2016",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,2017,actual,294836.0,EUR,12.865493,22.311643,2291680.5,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2017,294836.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 294,836.0 for 2017",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,2018,actual,296685.1,EUR,12.596153,22.346933,2355362.8,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2018,296685.1,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 296,685.1 for 2018",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,2019,actual,300632.0,EUR,12.360462,22.332649,2432206.8,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2019,300632.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 300,632.0 for 2019",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,2020,actual,307596.0,EUR,13.268307,21.504841,2318276.2,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2020,307596.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 307,596.0 for 2020",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,2021,actual,317140.0,EUR,12.64462,21.264853,2508102.3,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2021,317140.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 317,140.0 for 2021",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,2022,actual,331171.0,EUR,12.478197,21.361304,2653997.2,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2022,331171.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 331,171.0 for 2022",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,2023,actual,346343.0,EUR,12.221744,21.535117,2833826.4,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2023,346343.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 346,343.0 for 2023",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,2024,actual,363038.0,EUR,12.368272,21.703606,2935236.2,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2024,363038.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 363,038.0 for 2024",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,2025,actual,370016.0,EUR,12.370748,21.586137,2991055.9,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2025,370016.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 370,016.0 for 2025",
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,2026,forecast,377635.49,EUR,12.357815,,3055843.48,direct_forecast,A,EC_AMECO,EUROSTAT_GOV10A_MAIN,2025,370016.0,EC_AMECO,1.0205923257372653,,1.0,EC_AMECO_to_ESA_EXP:1.0,"official forecast: value(2026) = value(2025) x 1.020592 (EC_AMECO growth), chained forwards from the 2025 anchor 370,016.0 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade A","AMECO UWCG (Spring 2026): Compensation of employees (D.1), general government, ESA 2010 — the anchor's own economic aggregate in the Commission's forecast vintage (D-S13-003)"
FRA,France,maximum_extension,ESA_EXP,E01,Compensation of employees,1,2027,forecast,390475.1,EUR,12.393306,,3150693.59,direct_forecast,A,EC_AMECO,EUROSTAT_GOV10A_MAIN,2025,370016.0,EC_AMECO,1.0340000088445076,,1.0,EC_AMECO_to_ESA_EXP:1.0,"official forecast: value(2027) = value(2026) x 1.034000 (EC_AMECO growth), chained forwards from the 2025 anchor 370,016.0 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade A","AMECO UWCG (Spring 2026): Compensation of employees (D.1), general government, ESA 2010 — the anchor's own economic aggregate in the Commission's forecast vintage (D-S13-003)"
FRA,France,maximum_extension,ESA_EXP,E02,Intermediate consumption,1,1978,actual,17603.999999999996,EUR,5.099853,,345186.4,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,66311.2,EC_AMECO,0.9034178384481165,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1978) = value(1979) x 0.903418 (EC_AMECO growth), chained backwards from the 1995 anchor 66,311.2 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UCTGI: Intermediate consumption (P.2), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,maximum_extension,ESA_EXP,E02,Intermediate consumption,1,1979,actual,19485.999999999996,EUR,4.939535,,394490.6,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,66311.2,EC_AMECO,0.8379633611421691,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1979) = value(1980) x 0.837963 (EC_AMECO growth), chained backwards from the 1995 anchor 66,311.2 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UCTGI: Intermediate consumption (P.2), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,maximum_extension,ESA_EXP,E02,Intermediate consumption,1,1980,actual,23253.999999999996,EUR,5.197404,,447415.7,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,66311.2,EC_AMECO,0.886102960789544,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1980) = value(1981) x 0.886103 (EC_AMECO growth), chained backwards from the 1995 anchor 66,311.2 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UCTGI: Intermediate consumption (P.2), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,maximum_extension,ESA_EXP,E02,Intermediate consumption,1,1981,actual,26242.999999999993,EUR,5.199624,,504709.6,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,66311.2,EC_AMECO,0.8612733836560551,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1981) = value(1982) x 0.861273 (EC_AMECO growth), chained backwards from the 1995 anchor 66,311.2 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UCTGI: Intermediate consumption (P.2), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,maximum_extension,ESA_EXP,E02,Intermediate consumption,1,1982,actual,30469.999999999993,EUR,5.260243,,579250.8,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,66311.2,EC_AMECO,0.883137209437134,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1982) = value(1983) x 0.883137 (EC_AMECO growth), chained backwards from the 1995 anchor 66,311.2 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UCTGI: Intermediate consumption (P.2), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,maximum_extension,ESA_EXP,E02,Intermediate consumption,1,1983,actual,34501.99999999999,EUR,5.366247,,642944.7,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,66311.2,EC_AMECO,0.9309014380918976,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1983) = value(1984) x 0.930901 (EC_AMECO growth), chained backwards from the 1995 anchor 66,311.2 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UCTGI: Intermediate consumption (P.2), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,maximum_extension,ESA_EXP,E02,Intermediate consumption,1,1984,actual,37062.99999999999,EUR,5.298485,,699501.9,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,66311.2,EC_AMECO,0.9341415465268676,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1984) = value(1985) x 0.934142 (EC_AMECO growth), chained backwards from the 1995 anchor 66,311.2 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UCTGI: Intermediate consumption (P.2), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,maximum_extension,ESA_EXP,E02,Intermediate consumption,1,1985,actual,39675.99999999999,EUR,5.293074,,749583.3,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,66311.2,EC_AMECO,0.9671883379649945,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1985) = value(1986) x 0.967188 (EC_AMECO growth), chained backwards from the 1995 anchor 66,311.2 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UCTGI: Intermediate consumption (P.2), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,maximum_extension,ESA_EXP,E02,Intermediate consumption,1,1986,actual,41021.999999999985,EUR,5.078821,,807707.1,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,66311.2,EC_AMECO,0.9293190159032213,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1986) = value(1987) x 0.929319 (EC_AMECO growth), chained backwards from the 1995 anchor 66,311.2 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UCTGI: Intermediate consumption (P.2), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
