iso3,year,step,item,value_lcu_mn,item_type,item_source_id,basis,run_id,source_id,snapshot_sha256,quality_grade,notes
GBR,2006,B_s1311_d41,carried_from_previous_step,,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2006,B_s1311_d41,official_total,29413.0,official,ONS_PSF_TIMESERIES,accrued,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,2006,B_s1311_d41,residual,,residual,,accrued,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2006,C_s13_gf01_7,carried_from_previous_step,29413.0,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2006,C_s13_gf01_7,official_total,30077.0,official,package_GF01_7,accrued,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,2006,C_s13_gf01_7,residual,664.0,residual,,accrued,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2007,register,official_total,,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,aggregate class-level layer (DD8) pending the per-security register (OQ-8)
GBR,2007,A_cg_cash,carried_from_previous_step,,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2007,A_cg_cash,official_total,,official,HMT_NLF,accrued_nlf_finance_costs,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,2007,A_cg_cash,residual,,residual,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2007,B_s1311_d41,carried_from_previous_step,,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2007,B_s1311_d41,official_total,33944.0,official,ONS_PSF_TIMESERIES,accrued,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,2007,B_s1311_d41,residual,,residual,,accrued,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2007,C_s13_gf01_7,carried_from_previous_step,33944.0,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2007,C_s13_gf01_7,official_total,34617.0,official,package_GF01_7,accrued,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,2007,C_s13_gf01_7,residual,673.0,residual,,accrued,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2008,register,official_total,,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,aggregate class-level layer (DD8) pending the per-security register (OQ-8)
GBR,2008,A_cg_cash,carried_from_previous_step,,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2008,A_cg_cash,official_total,,official,HMT_NLF,accrued_nlf_finance_costs,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,2008,A_cg_cash,residual,,residual,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2008,B_s1311_d41,carried_from_previous_step,,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2008,B_s1311_d41,official_total,34990.0,official,ONS_PSF_TIMESERIES,accrued,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,2008,B_s1311_d41,residual,,residual,,accrued,20260909T175651Z,ggfiscal.debt.chains,,B,
